Home_Points,Home_Goals_Scored,Home_Goals_Conceded,Home_Wins,Home_Draws,Home_Losses,Home_Form_Score,Away_Points,Away_Goals_Scored,Away_Goals_Conceded,Away_Wins,Away_Draws,Away_Losses,Away_Form_Score,Home Shots on Goal,Away Shots on Goal,Home Corner Kicks,Away Corner Kicks,Home Ball Possession,Away Ball Possession,Home Yellow Cards,Away Yellow Cards,Home Red Cards,Away Red Cards,Home Offsides,Away Offsides,Home expected_goals,Away expected_goals,Home Team_Arsenal,Home Team_Aston Villa,Home Team_Birmingham,Home Team_Blackburn,Home Team_Blackpool,Home Team_Bolton,Home Team_Bournemouth,Home Team_Brentford,Home Team_Brighton,Home Team_Burnley,Home Team_Cardiff,Home Team_Chelsea,Home Team_Crystal Palace,Home Team_Everton,Home Team_Fulham,Home Team_Huddersfield,Home Team_Hull City,Home Team_Ipswich,Home Team_Leeds,Home Team_Leicester,Home Team_Liverpool,Home Team_Luton,Home Team_Manchester City,Home Team_Manchester United,Home Team_Middlesbrough,Home Team_Newcastle,Home Team_Norwich,Home Team_Nottingham Forest,Home Team_QPR,Home Team_Reading,Home Team_Sheffield Utd,Home Team_Southampton,Home Team_Stoke City,Home Team_Sunderland,Home Team_Swansea,Home Team_Tottenham,Home Team_Watford,Home Team_West Brom,Home Team_West Ham,Home Team_Wigan,Home Team_Wolves,Away Team_Arsenal,Away Team_Aston Villa,Away Team_Birmingham,Away Team_Blackburn,Away Team_Blackpool,Away Team_Bolton,Away Team_Bournemouth,Away Team_Brentford,Away Team_Brighton,Away Team_Burnley,Away Team_Cardiff,Away Team_Chelsea,Away Team_Crystal Palace,Away Team_Everton,Away Team_Fulham,Away Team_Huddersfield,Away Team_Hull City,Away Team_Ipswich,Away Team_Leeds,Away Team_Leicester,Away Team_Liverpool,Away Team_Luton,Away Team_Manchester City,Away Team_Manchester United,Away Team_Middlesbrough,Away Team_Newcastle,Away Team_Norwich,Away Team_Nottingham Forest,Away Team_QPR,Away Team_Reading,Away Team_Sheffield Utd,Away Team_Southampton,Away Team_Stoke City,Away Team_Sunderland,Away Team_Swansea,Away Team_Tottenham,Away Team_Watford,Away Team_West Brom,Away Team_West Ham,Away Team_Wigan,Away Team_Wolves
0.0,2.0,18.0,0.0,0.0,5.0,-8.0,7.0,9.0,5.0,2.0,1.0,2.0,9.0,1.0,9.0,3.0,5.0,0.51,0.49,5.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,5.0,10.0,1.0,1.0,3.0,1.5,5.0,7.0,10.0,1.0,2.0,2.0,3.5,3.0,6.0,5.0,2.0,0.51,0.49,3.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,7.0,8.0,2.0,1.0,2.0,6.5,4.0,5.0,10.0,1.0,1.0,3.0,1.5,5.0,2.0,1.0,5.0,0.39,0.61,5.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,3.0,6.0,1.0,1.0,3.0,2.5,8.0,8.0,4.0,2.0,2.0,1.0,10.0,4.0,2.0,4.0,7.0,0.38,0.62,1.0,1.0,0.0,0.0,3.0,3.0,1.66,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,14.0,5.0,4.0,1.0,0.0,17.5,6.0,6.0,8.0,2.0,0.0,3.0,5.0,6.0,5.0,6.0,5.0,0.61,0.39,2.0,3.0,0.0,0.0,0.0,1.0,1.14,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,5.0,8.0,2.0,1.0,2.0,5.5,6.0,7.0,9.0,2.0,0.0,3.0,5.0,8.0,2.0,4.0,5.0,0.23,0.77,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,13.0,7.0,4.0,1.0,0.0,16.0,5.0,6.0,6.0,1.0,2.0,2.0,5.0,9.0,5.0,10.0,9.0,0.57,0.43,2.0,5.0,0.0,0.0,2.0,1.0,1.72,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1.0,5.0,1.0,2.0,2.0,3.0,11.0,5.0,2.0,3.0,2.0,0.0,12.5,8.0,1.0,2.0,4.0,0.46,0.54,2.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,7.0,7.0,2.0,2.0,1.0,8.0,13.0,7.0,0.0,4.0,1.0,0.0,16.5,2.0,5.0,5.0,4.0,0.54,0.46,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,16.0,9.0,3.0,0.0,2.0,12.5,4.0,7.0,6.0,1.0,1.0,3.0,4.5,5.0,2.0,8.0,6.0,0.66,0.34,2.0,1.0,0.0,0.0,2.0,3.0,1.42,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
